,genre,track_id,artist_name,title,loudness,tempo,time_signature,key,mode,duration,avg_timbre1,avg_timbre2,avg_timbre3,avg_timbre4,avg_timbre5,avg_timbre6,avg_timbre7,avg_timbre8,avg_timbre9,avg_timbre10,avg_timbre11,avg_timbre12,var_timbre1,var_timbre2,var_timbre3,var_timbre4,var_timbre5,var_timbre6,var_timbre7,var_timbre8,var_timbre9,var_timbre10,var_timbre11,var_timbre12
58708,soul and reggae,TRNMLOQ128EF340A40,Macy Gray / Natalie Cole,Finally Made Me Happy,-4.406000000000001,108.03299999999999,3,4,0,242.72933999999998,49.4558762036,65.3625557084,22.227437414,0.379121045392,14.657052269600001,-4.258092159559999,-2.09692022008,-0.0480632737276,9.62160385144,6.99316643741,-4.18808803301,-5.00117193948,26.7464622983,1395.25614712,1898.5126691,2030.43879947,1229.76721831,1231.64071792,736.7541618619999,401.482395509,263.444781788,282.868449418,518.034498254,396.340963534
57804,soul and reggae,TRLWXMS12903CA4B06,Rod Taylor,Wanna Be With You,-7.029,91.98100000000001,1,7,1,227.47383,41.9706975124,-19.1804228856,-67.2232666667,23.0960676617,8.89235920398,21.6647412935,-26.3799502488,3.2194159204000004,3.92350447761,2.30942089552,1.2642407960200002,-5.0937721393,29.4321422548,3361.83632082,3333.73047697,4109.84318311,1997.03081566,3085.00696765,839.108557558,701.2065976260001,467.84672568900004,576.7241006419999,689.254504258,514.146967969
59011,soul and reggae,TRJNXAN128F42468E1,Bob Marley,Treat You Right,-9.679,172.085,1,8,0,131.57832,45.43424752479999,-8.79380792079,20.0468574257,-3.31579405941,-1.3689564356400001,-1.32025346535,-37.562942574299996,-19.984780198,4.785823762380001,-4.9969267326699995,3.18983366337,2.49613663366,17.8033301981,3017.6539623000003,1610.92522474,1318.14774229,1394.65313659,836.4397983910001,603.335657179,712.26533589,463.05124689,396.739768464,196.84351693099998,311.581728847
58844,soul and reggae,TRCVSDZ12903CEFAA8,Bob Marley,Duppy Conqueror  (Remastered),-5.4,181.15900000000002,4,1,1,202.86649,43.121450063199994,70.8460467762,-21.9834968394,37.5052439949,1.17759671302,21.8803716814,1.01087989886,-0.285653603034,-2.42768647282,-3.9335777496800004,-2.20911125158,-0.130797724399,49.60619069,2145.5291348,2720.65825726,2902.09032678,1193.10198811,2463.81784207,1618.74818414,574.855036176,588.341587115,626.214228598,667.063336802,257.624820151
57024,soul and reggae,TRZUQEA128F145E4A1,Black Uhuru,Eye Market,-10.118,143.401,4,4,0,249.25995,40.8501301724,18.8500008621,-10.392737068999999,20.7576163793,11.4864862069,-1.6379879310299998,-6.066977586209999,0.876282758621,10.610937931,16.1749931034,3.42629827586,-0.966268103448,22.8502908753,1761.85346687,2415.67909805,2252.51549228,1520.55222058,1383.03345876,1009.14712288,840.5106210060001,750.5747490269999,520.073584914,527.929453509,693.749236108
56714,soul and reggae,TRNBUXY128F933DF08,Buju Banton,Adult Rated,-6.361000000000001,72.035,1,1,1,202.00444,47.492651162799994,92.34909786819999,-4.325923449609999,6.47932073643,21.9589253876,3.05062403101,1.6143875968999999,10.6138129845,-1.77160658915,11.7932771318,-7.55850193798,16.1305562016,19.250520506199997,1633.59590571,1933.72445072,1656.91275532,1336.80716649,907.703970105,777.870792346,779.5172646289999,602.286411163,541.963261239,429.69668864,279.63480576
57952,soul and reggae,TRSHEEY128EF347CA3,Sly & The Family Stone,Honest,-10.163,86.93,1,11,1,166.50404,41.2115454545,-5.7357050997800005,-10.1554855876,-12.582286030999999,14.879301552100001,-0.112576496674,-14.2623481153,7.25286252772,3.59393791574,4.61933259424,-3.87102660754,4.4907383592,58.2248502213,1088.3188084,1666.68973194,1433.44356834,520.931512765,1148.88398305,560.117792622,292.733142642,420.114376222,227.969800945,330.890533951,330.456976038
56752,soul and reggae,TRETCVM128F4254C56,Buju Banton,Love In The City,-5.962000000000001,157.608,3,10,0,205.87057,47.8049935065,76.3453950216,20.701344155799998,11.6881764069,15.2459004329,-2.4832012987,15.9460454545,3.95415800866,2.3742846320299997,10.5648138528,-8.11010497835,-9.00675,13.1968443311,1576.38203822,2689.08253252,2001.04244473,1264.67633319,1130.4367644000001,1020.19222163,641.6248757980001,577.055551511,392.718899286,370.07967610300005,462.96987653599996
56297,soul and reggae,TRDMWPY128F1476762,Roy Ayers,The Memory,-9.218,154.039,4,1,0,270.62812,44.992273913000005,14.9450043478,-9.43583913043,-4.498311956519999,1.93625869565,-13.943725,-15.4141532609,-2.4919239130400004,2.1332554347799997,3.2699739130400003,1.23725869565,4.03583586957,18.624637948900002,1684.43240914,1234.57994713,1175.97332307,380.849382298,676.358728675,389.30617834699996,444.18632158300005,251.321111866,262.398441423,163.666746459,280.23824936799997
57504,soul and reggae,TRPMEYU128F423B2C7,Bettye Lavette,Before the Money Came (Battle of Bettye LaVette),-6.393,176.58599999999998,4,0,1,270.2624,45.5520114286,1.77853142857,15.3232219048,5.386166666669999,16.247924761900002,-2.80012857143,10.5673904762,0.587742857143,5.30095619048,-2.22445904762,-2.6479571428599997,-4.1181,65.0867286989,2852.47508133,2573.42420907,1952.51869762,1036.79678109,1143.80108275,759.035267781,671.9829137319999,370.83507153,369.30675410199996,451.660592068,324.377331195
58498,soul and reggae,TRPITHG128F931C6C2,Luciano,Jah is the Way (feat. Turbulance),-9.029,145.839,4,6,1,234.16117999999997,44.1160774947,32.7818609342,21.5910785563,2.7665732484099994,31.836871549899996,7.99129830149,-14.8922484076,6.29226326964,-8.84982590234,2.0052590233500003,-5.5296104034,7.74405095541,36.6535140545,3305.54635867,2709.74165407,2125.871315,1289.46076421,1533.54627209,1155.45285202,580.509013878,558.42349167,439.676372122,516.9547111019999,493.65610644099996
59589,soul and reggae,TROVPQL128F4267331,Erykah Badu,My People,-10.554,135.004,1,7,1,204.95628,40.3939828571,-46.3287557143,-12.856760000000001,-1.25465428571,14.4066,-22.2561071429,28.0668471429,5.34856428571,10.5553371429,6.25153857143,-5.77375,12.3714871429,31.019092114,3613.44556825,4283.04282375,2540.62722783,2644.47841311,1187.55103015,1252.1668059,695.6385209489999,428.649689249,345.973106946,323.380721322,459.93134780400004
56088,soul and reggae,TRWUXPX128F422C54E,Joss Stone,Jet Lag (Live),-10.229,91.69,4,1,1,291.44771000000003,41.5334163386,-7.48436712598,27.454692913400002,4.27387598425,26.7225728346,-3.33578641732,-2.2360708661400004,0.215101377953,12.1652047244,2.16607185039,-6.34829429134,2.98759153543,30.366038213499998,3497.18346145,3157.9897741,2338.19282705,1318.72793997,1200.14760195,994.921349062,588.604648373,504.35709989699996,376.815394746,423.35442605,539.741621976
57744,soul and reggae,TRVGJLP128F4279281,Benga,Go Tell Them,-7.058,140.01,4,8,0,246.69995,43.3992100678,14.9401374637,7.97244046467,52.612092933199996,-10.7147270087,-7.889085188769999,33.7906921588,-5.6528131655400005,3.97683446273,-0.09644917715389999,-2.49081703775,-1.54977637948,43.443740957799996,3523.19011711,3596.87134903,2117.32685974,960.2205838689999,1499.03640416,756.056323923,703.078128953,456.069559815,345.443852288,913.063607356,206.98890189099998
57726,soul and reggae,TREZUMU128F429C761,Tom Baxter,Girl From The Hills,-12.464,220.585,3,4,1,236.40771,40.3185366667,-59.52429,-2.4798683333300002,-12.0746433333,-6.594614999999999,-9.23174,-19.51408,-9.691685000000001,5.10768333333,-5.8883033333300006,3.18606333333,13.367915,28.9895713387,4026.26061081,1281.35788557,1392.80656812,841.360027257,611.223670646,414.39188602,798.014968269,420.546825753,378.94548994800004,257.50466712599996,218.756211844
57496,soul and reggae,TRUIQMP12903CA2C26,Bettye Lavette,Your Turn to Cry (Your Time to Cry),-10.459000000000001,58.544,1,1,0,246.77832,40.901563171999996,-0.512362903226,40.1633669355,2.6846612903200002,29.313141129,-12.8110336022,9.82573387097,2.97526612903,9.45164650538,-0.44226478494599997,-2.98029569892,18.7182567204,39.9665897379,2773.69406755,2969.37558318,1952.61581078,1407.33926953,852.544304481,871.1343822010001,450.451770254,886.737312312,289.404469703,355.71108520300004,538.367008831
57200,soul and reggae,TRHHTSH12903CBE04A,Sizzla,Government,-7.067,162.393,4,0,1,227.16036,43.0667785779,23.492685868600002,21.1440738074,24.7827875788,3.9291890189,9.41392979298,-0.6875823582359999,-1.12409540954,-28.850726372600004,9.32446264626,-2.2656849685,-14.540234023399998,37.3211110491,1993.8229104000002,2203.13841231,2776.80206838,1501.62993323,1611.4458258,828.03583339,1113.79907648,811.727316193,623.133183777,454.91782971699996,445.112033155
59234,soul and reggae,TRGVXVM128F4267FE8,Ashford & Simpson,"Don't Cost You Nothing (12"" Disco Mix)",-6.126,236.334,4,1,1,409.25995,46.3744527702,50.2433796549,29.129098092600003,40.0566394187,-7.67252724796,-0.950566757493,-13.8093496821,-5.793396003630001,-4.51665940054,7.199030426880001,7.52518256131,2.14879791099,25.402481518400002,2093.90641684,1722.06216718,2178.41769411,673.807349969,1391.71532727,617.4269188530001,560.398482737,292.93148372900004,433.660363875,415.431766433,297.40604494
56773,soul and reggae,TRRCXVU128F92C24F9,Collie Buddz,Blind To You,-4.497,205.047,4,9,1,227.73506,46.911054736800004,36.3489147368,18.9181094737,14.8054968421,-1.01570526316,7.55038947368,6.938065263160001,5.65301263158,-7.143983157889999,3.9353126315800004,-11.6293326316,-14.1362757895,49.147803424399996,2341.34886412,2908.63160743,2732.27959454,1152.56402882,1374.2818685999998,899.960978817,855.248797377,638.812649591,405.53668636599997,616.331580146,350.746747025
58804,soul and reggae,TRNOUJE128E078A44D,Sam Cooke,(I Love You) For Sentimental Reasons,-10.794,91.51,4,4,0,158.04036000000002,43.702151291499995,0.5844003690039999,29.5364778598,-4.6063966789699995,33.4358265683,-8.9192195572,-18.4277490775,-11.2894612546,11.4004538745,-3.07582841328,0.15482287822899998,19.5841273063,21.8540209919,1660.40336403,1952.32437383,1267.27531755,1031.40731789,545.354933526,674.823246594,452.51090335199996,586.626948569,229.96933027900002,123.474734732,325.212713126
57253,soul and reggae,TRCQSNF128F93261F0,Soulive / Ivan Neville,Got Soul,-6.317,90.01100000000001,4,7,1,221.41342000000003,46.197152751400004,5.78415654649,26.6750787476,20.4101850095,-18.7081840607,18.6292855787,-5.509980075900001,10.1720379507,9.11498387097,6.848996204930001,0.113797912713,4.3341650853900004,21.1088775127,1160.80550043,1748.29582681,1733.69886106,859.786116774,1338.59424306,505.36320490599996,668.562674551,508.16994445800003,370.03169321300004,438.78660287099996,166.99492344700002
59277,soul and reggae,TRNSWUL128F42601C4,Ashford & Simpson,How Does It Fit,-13.027000000000001,138.865,4,0,0,250.72281,41.1158380202,42.587752530900005,37.7947491564,9.09295725534,3.27078965129,-17.1025905512,18.267839145099998,-4.420222722159999,10.7921901012,9.88654443195,-2.18024409449,9.98780652418,39.1794134856,1451.00461867,1124.33031653,726.6360398810001,617.534751644,632.638314402,472.02583809199996,332.05619126,303.62299944299997,232.939652887,234.49370072,286.80226556900004
57641,soul and reggae,TRLATIH128F932E999,The Quantic Soul Orchestra,San Sebastian Strut,-7.0729999999999995,218.172,4,7,1,228.51872999999998,46.8985496,45.1243784,-0.4746392,9.6198112,-42.9544936,-1.204688,9.403726400000002,-4.485416799999999,4.2439064,2.3015416,-2.4492688,-4.2369112,15.5005175355,2246.24926853,1599.34352333,1426.67595225,564.977450824,809.9690146180001,571.409894336,487.443654621,300.955156058,385.73970019999996,254.620937723,289.02666911299997
58054,soul and reggae,TRRNLQY128F425BCF5,Amp Fiddler,Possibilities,-8.448,190.109,4,2,1,238.07955,38.8671544178,-3.3848926507,-67.2560627581,28.9139033856,26.591573905900002,-3.6560834021499997,9.5529702725,-32.5753245252,1.6966862097400002,-17.8231023947,6.0476606110699995,10.5104071016,37.5479833494,3735.61485785,2792.79433365,3020.24315981,1065.53650138,2018.97744937,971.4766205,2126.65886007,772.152274285,893.728495175,544.09347418,448.15260276699996
55677,soul and reggae,TRGFJTM128E0785F86,Chris Clark,Do Right Baby Do Right,-9.418,99.035,4,7,1,163.5522,43.6990681818,44.6274421488,48.534266528900005,1.66856198347,-7.1809607438,-0.371099173554,4.08024380165,2.18623966942,14.9791528926,2.1655268595,-1.20594214876,17.4181838843,51.548962708199994,1286.55983711,1850.57222717,1270.7946375999998,1858.16989257,714.6272941389999,664.066309304,256.514409839,335.619013237,275.53479571599996,185.934296666,431.35349049300004
56059,soul and reggae,TRQHMGN128F931C7B6,Joss Stone,Girlfriend On Demand,-12.328,73.352,5,7,1,270.05342,37.981280701799996,-68.3184310777,34.6055902256,-5.663716791980001,9.151892230580001,-3.53728320802,-12.9818596491,1.68026190476,-6.157725563910001,-9.68686716792,-1.40274686717,7.56030325815,43.0725559839,3573.66402854,1750.51157605,1795.78806336,1037.60081358,819.6459572910001,699.783962797,520.2955364659999,473.926402535,337.243791511,290.75495410599996,450.522258179
58950,soul and reggae,TRKZYQU128F93137C6,BOB MARLEY AND THE WAILERS,Duppy Conqueror,-13.72,178.3,1,1,1,222.11872999999997,35.2059857482,29.1723123515,-11.9516793349,18.7878171021,13.9671211401,6.061750593819999,-6.55046555819,-12.299833729200001,29.1112375297,11.549271971500001,-6.334385985750001,-0.838397862233,56.1991989903,2452.95737509,5126.80479775,4020.15487488,1615.14872423,2090.65363662,1778.49871273,920.777864303,874.6183921,783.097997383,686.452396429,415.611867401
58313,soul and reggae,TRNUSHW128EF342B5F,Stephen Marley / Julian Marley / Mr. Cheeks / Spragga Benz,Iron Bars,-4.592,99.87,4,9,0,254.77178999999998,45.945852443599996,8.35336654135,36.0277199248,20.141331766900002,-6.83647744361,10.5198355263,11.030591165399999,13.4986109023,6.9009962406,4.59715601504,-7.22993609023,-8.078965225560001,27.6337809867,3539.14728019,3147.61159865,3986.02067484,1724.39525082,1618.74015339,965.2190497339999,1069.01511778,497.676822239,672.876975327,666.877532951,267.70651099400004
57352,soul and reggae,TRKBCEZ128F92CF533,Steven Perri & Zamaun,Street Scene,-7.608,228.63,7,0,1,221.41342000000003,44.139113458500006,-1.14136384977,-50.6475524257,23.5698701095,-18.0305266041,2.8001040688599996,12.6098395931,10.1780305164,-0.187236306729,12.157018779300001,0.706773865415,3.3211275430400002,15.100602551300002,2113.25842512,1727.54844007,1296.9720384000002,470.00004511300006,1634.23349571,608.722077999,454.922794903,420.06112142800004,400.190690845,347.992566815,340.820258878
55737,soul and reggae,TRAPLBK128F930FDB4,Boyz II Men,Motownphilly,-7.943,112.258,4,9,0,245.75955,46.0566957014,58.547030543000005,-20.9984909502,-6.6011346153799995,16.7752794118,-14.2768054299,8.85327149321,-5.85825339367,15.6662036199,-6.953787330319999,0.500399321267,6.03440723982,16.8150757411,1686.77575893,1565.2665367999998,937.417282442,845.3891427169999,557.329457091,826.7119124989999,426.926779424,467.91089948300004,413.287077561,254.64637501400003,402.90071589300004
58435,soul and reggae,TRIWEGT128F4292584,Angie Stone,Soul Insurance,-5.982,95.814,1,0,1,300.69506,40.440137039899994,29.639449491,-61.4504244323,-8.981494126860001,29.9313226312,8.24476272514,5.04602427565,0.197111981206,-4.6588942834800005,2.46758574785,-8.332097885669999,2.7618449491000003,43.489906105699994,2256.44100274,4850.27391169,2774.67844856,1071.37956557,2383.78368079,1106.01119575,1005.87376957,479.048816419,596.270101522,538.727264633,467.948094529
55852,soul and reggae,TRRJCFI128F1485B2B,Lionel Richie,I Call It Love,-5.513999999999999,126.008,4,11,0,477.59628,47.2383401892,88.5525030852,-25.519663513,13.4255211847,-12.6732110243,-8.648535170710002,9.11693500617,-0.291796380091,1.5565224187600002,6.20244755245,1.65639284245,-0.8837577128749999,13.833505071800001,3139.13459002,2251.52098214,2168.78002628,1181.24227848,1333.74429835,490.814518482,408.04617029699995,335.72828666,372.865676521,244.274829416,283.15829117
59311,soul and reggae,TRRLUNB128F425553F,Wilson Pickett,The Night We Called It A Day,-16.774,105.345,4,11,0,250.30485,35.1377313953,-47.9899325581,39.9072325581,16.6912476744,-6.99663139535,-0.947908139535,3.86521162791,0.163408139535,5.896577906980001,-2.79080930233,0.425181395349,-5.22678255814,40.187243068499996,2451.21218646,2954.59191894,1699.78476088,833.626614377,999.1645716810001,816.450494313,394.808878418,619.90826726,285.614687517,302.780099095,799.9645472589999
56200,soul and reggae,TROEJXY128F4227065,Gerald Levert,Your Smile (LP Version),-6.129,122.029,3,8,0,231.13098,45.058311750600005,-12.3673752998,13.067616307,4.98212230216,10.9739976019,-9.86448681055,12.9534772182,0.104900479616,1.68445083933,4.09142206235,-3.03628776978,-2.4465275779400004,56.9753321114,1885.8607178,2984.21697728,2369.21942286,868.540088146,1372.58073198,654.49757389,623.995080274,514.264725085,398.876181337,418.71966309699997,365.288085825
57480,soul and reggae,TRHKCRW128F9300F4C,Bettye Lavette,God Bless The Child,-11.055,74.538,4,9,0,234.60526000000002,36.7938711755,-29.1484057971,-4.772186795490001,-11.1093285024,37.6972785829,6.79809500805,-0.8534219001610001,3.39649597424,7.58076972625,2.9759146537800003,-12.4759855072,2.79315619968,76.2528426984,5224.71479061,3949.28351086,4915.61932392,2156.56088026,1768.58942091,1455.23283129,864.1335959989999,598.989216815,519.20580336,794.8730084680001,729.355040377
58061,soul and reggae,TRXFHDO128F425BCFF,Amp Fiddler,Unconditional Eyes,-7.727,89.069,4,2,1,282.122,40.474294859400004,-22.2454461688,-37.3417788555,8.8671328807,23.0379932105,-13.422739088299998,-13.904264791500001,1.6724956353100002,12.081985451,-2.12010669253,5.85589815713,3.8578467507300003,35.3904573815,4292.85987452,2967.14619929,4394.77861867,1110.54444083,1350.86219476,1101.96351204,976.838865963,488.393663095,356.080601833,372.43278401,256.495401587
58632,soul and reggae,TRSCITT128F92F3245,Chezidek,Trap,-4.872,160.98,4,11,1,265.16853,47.4729691517,9.10139931448,-13.1644918595,4.08179263068,14.169652956300002,14.8436401028,1.2612707797799998,4.66714053128,-6.32729991431,11.5862133676,-15.1661473865,-11.1022142245,31.3840090907,1686.75697155,3920.51520577,3494.88783331,1155.48900245,1814.46987043,1508.68025545,823.311420294,476.50014693,498.41114824,616.259859723,426.61929372599997
58755,soul and reggae,TRPYZZJ128F4266B95,Macy Gray,Screamin',-6.869,94.992,4,0,1,195.89179,42.4322258953,5.326862258949999,16.6993829201,22.8284614325,4.72516391185,-0.360849862259,18.7102727273,0.00219008264463,6.5130110192799995,3.52258677686,-1.1013553719,-1.8101542699700002,72.1340674889,2663.1213636999996,3081.77653476,3272.63643133,1104.76454861,1852.62448564,877.100521967,691.78729973,352.76192381,411.550851311,416.954308959,395.71471251300005
56864,soul and reggae,TRXLTQU12903CCE578,Natty King,Weh Dem Love Gone,-4.195,143.779,4,7,0,258.19383,49.8734454191,30.4198538012,-7.33231384016,-14.7449376218,-3.06204873294,9.35543859649,-20.885320662799998,1.35428752437,-3.8502563352800006,6.68266179337,-6.1563888888900005,-0.412389863548,16.0108808611,1270.43299343,1022.53015692,2250.00817627,917.450946684,1121.40359794,693.480541947,611.040140916,600.672876567,380.18101969199995,478.308140047,374.81265855
58743,soul and reggae,TRLICOT128F427F9A7,Macy Gray,Caligula,-4.7860000000000005,95.895,4,10,1,278.30812000000003,47.0509980732,9.468254335260001,11.3908333333,17.1150606936,5.0181233140699995,1.4168400770700003,17.4978930636,0.43022061657,13.458918111800001,7.356848747589999,-2.11823603083,-7.18958092486,40.206545817,1539.97892994,1386.82378015,1737.18343446,1168.29436811,1335.32094139,666.040886552,438.15042613699995,261.907582723,338.290306219,332.744992527,249.340212018
58741,soul and reggae,TRIKUUU128F427F9B3,Macy Gray featuring Erykah Badu,Sweet Baby (featuring Erykah Badu),-5.231,161.784,4,11,1,229.642,47.4717382813,8.39104036458,20.6105546875,-10.074662760399999,5.03002473958,-17.0042786458,-7.662907552080001,-5.57692447917,0.29980078125,-3.71245052083,1.90270703125,3.20634895833,57.8705150943,1873.06071356,1540.76096656,997.2134117810001,1088.78037696,493.816552198,499.303405386,382.465896661,251.89876008099998,305.926403352,182.910748225,207.52858659700001
59074,soul and reggae,TRHXALQ128F9316714,Steel Pulse,Ku Klux Klan,-11.885,130.035,4,0,1,214.07302,38.9380089385,57.644882681599995,2.51249273743,11.686867039100001,18.3175955307,3.37106145251,8.333325139660001,6.37874413408,-17.2122178771,-1.11790837989,-6.93916312849,-8.39817988827,50.177124301599996,2213.11714001,2476.70205532,2456.55185804,1626.10842303,1356.98203551,1095.44818288,704.96817472,521.261320177,471.14730228699995,405.109335654,410.347105133
58122,soul and reggae,TRFHQWM128F42645C6,The Heptones,I've Got The Handle,-12.280999999999999,154.782,4,7,1,178.49424,38.9187886394,5.0817661823,-9.342829590489998,15.4834570674,-8.33919154557,14.2159722589,-5.17954953765,-1.62211492734,-5.42767899604,1.61253896962,-7.447949801849999,-3.51306076618,57.8186648166,2968.48904548,1813.83171463,2595.33173449,1032.06434712,1799.39262961,768.991971843,867.5273080039999,430.548188604,621.886111982,469.99442018800005,433.98387164
57723,soul and reggae,TRUGXAY128F429C775,Tom Baxter,This Boy,-7.377999999999999,143.269,1,7,1,324.17914,45.3163429487,-16.4443589744,-5.12473317308,-0.5391057692310001,-12.601869391,-5.01579166667,8.720048878210001,-12.453356570499999,-2.12436778846,-10.2785424679,-2.2622932692299997,4.545181089740001,19.2458606324,1429.36820129,1324.88331061,1286.95814592,787.0483597260001,840.821514208,516.626619813,412.737834271,273.60476756099996,480.14109158,237.400851952,232.94261066099997
59132,soul and reggae,TRBYYVH128F42A47CF,Ayo,Horoskop,-4.5889999999999995,89.189,4,6,1,274.85995,45.1591430894,14.476790243900002,12.644444715399999,7.882054471539999,16.6264552846,-8.61830162602,5.692244715449999,-3.25049512195,-11.7321601626,-4.911993495930001,0.6543170731710001,-1.69906422764,33.1574694755,2397.5170548,3065.41704038,2270.5520656,1355.43952471,883.134976435,666.609288575,953.516771224,684.0886477180001,502.180676515,351.006420425,287.664012208
55901,soul and reggae,TRYLNRT128F4215A95,Lionel Richie,Wasted Time,-6.0489999999999995,93.03399999999999,3,0,1,247.92771000000002,44.3290139616,60.4121186736,-24.8227068063,3.3554938918,27.662554973800003,-18.896534904,-6.3724092495599995,-6.456660558459999,-3.1807452007,7.7817417102999995,2.84929406632,2.24433246073,34.4498407031,2282.60290731,1945.05359296,3057.92577389,1181.80945382,1103.70226897,585.314916338,618.607442414,357.84199704,361.448515541,371.548775241,292.093794908
55900,soul and reggae,TRKQXJX128F42AA1A3,Lionel Richie,Just Can't Say Goodbye,-7.195,141.757,4,5,1,248.78975,44.376940583,15.2226311659,-31.0906199552,3.4299058295999996,2.91796076233,-5.314977578480001,-6.90955605381,-13.999401345299999,6.59144170404,-0.327826233184,5.13294843049,-1.46736098655,22.474458421399998,2790.19645997,2290.52636074,2256.0414346000002,1009.06872928,1187.83492865,601.352946794,969.6424061480001,398.144781769,429.01991565300006,473.05121812699997,274.002955343
58867,soul and reggae,TRVGTUH128E078384F,Peter Tosh / The Wailers,Dem a fi get a beatin',-9.62,169.14700000000002,4,7,1,109.76608,43.44898024689999,-31.3342345679,7.846034567899999,9.30420246914,-45.5276641975,13.5637703704,9.64823950617,-8.29346666667,35.9304469136,9.81070617284,-7.4784987654299995,4.25960740741,38.776458691,2048.17829493,1639.35037926,2011.26148072,560.67289724,1389.25585259,606.763745407,565.401618669,256.22566414799996,365.458137472,343.328100299,200.686818767
59556,soul and reggae,TRFZNUO128F14658CE,Misty In Roots,Cover Up,-7.138999999999999,139.311,4,5,0,346.06975,44.2958038692,61.728347565,-32.9033662442,19.6839813209,-30.0930333556,8.334408939289998,-1.1692728485700001,-1.6220366911300002,18.1367885257,15.7105070047,-6.79182588392,11.4626124083,28.5949656787,1054.10272777,3987.01326359,2749.68797216,1095.28720938,2190.9333508,511.434767486,581.214211015,257.80210683900003,378.999211129,460.002319638,186.84942742299998
55695,soul and reggae,TRNOCVB128E0785FAD,Chris Clark,Mighty Good Lovin',-7.335,86.844,5,8,1,149.78566999999998,45.7891551095,-13.4986970803,15.7280127737,0.0246350364964,-29.1369543796,6.65026459854,13.6948284672,1.01469343066,16.464998175199998,5.8493540146,-6.822662408759999,6.226855839419999,35.969334996,1111.01410506,1238.75130906,1217.15645382,678.284166259,1005.81851728,478.081576547,249.32878902599998,284.254054064,274.178822754,233.345857439,272.085903897
59116,soul and reggae,TRBZKXN128F42ACF04,Steel Pulse,Sound System,-11.873,131.089,4,10,0,164.362,40.0687385321,61.170941896,12.693496941900001,9.882458715599999,-3.9099785932699995,13.512142201800001,7.98478440367,9.15161314985,-1.3556498470899998,3.26310550459,-2.4183899082599996,7.2226636085600004,38.4117039729,1574.03853265,2060.80104871,2222.31335624,1680.74729365,1561.68339098,1019.3632765000001,809.8770037080001,738.332110961,498.590903746,463.197921911,639.284457722
55684,soul and reggae,TRFFOOE128E0785F99,Chris Clark,Try It Baby,-10.825,150.852,4,3,1,170.65751,42.3884929577,-56.1542042254,-1.6552306338,-17.229996478900002,4.84075528169,0.703654929577,-12.5901848592,-6.43783450704,0.700066901408,-4.15760915493,-3.40982922535,1.56420774648,35.4326049401,1442.69166772,1969.63830547,1726.32510527,754.797193724,900.002285096,726.4272452839999,469.094282744,353.457669562,292.014710069,358.277743441,342.695654636
58120,soul and reggae,TRBRFFC128F932B891,The Heptones,Save The Last Dance,-10.77,133.412,1,7,1,171.38893000000002,39.475017118400004,-43.5088987161,-54.071198288199994,6.3654208273899995,5.686908701849999,8.471901569189999,5.7230171184000005,4.66566191155,19.6128330956,5.81157489301,-1.45417831669,35.0358402282,47.538453825699996,2784.68363821,3664.71538014,3975.10559843,1851.47166503,2295.5094082,731.955256853,909.125262001,841.117645722,574.3932262469999,475.84698492800004,396.597910688
57934,soul and reggae,TRSKERV128EF347AF9,Sly & The Family Stone,Heavenly Angel,-10.659,97.82600000000001,3,7,1,174.99383,43.5078592233,-4.70554126214,38.9312451456,-6.926521844660001,-4.4414781553400005,-2.48244174757,-21.069737864100002,-13.397259708699998,29.6491796117,2.0825315534,-0.897990291262,10.252796116499999,31.934453023899998,1386.86153674,2085.14258992,1740.3635173,940.5125517739999,513.213330849,1182.17200921,361.631253343,325.08764874,234.558020375,210.76834887400003,319.419396793
56065,soul and reggae,TRKINZQ128F931C7B2,Joss Stone featuring Jamie Hartman,Stalemate (with Jamie Hartman),-5.172999999999999,78.204,4,6,0,257.27955,45.7157097662,25.6649834938,-17.180404401700002,-15.862664374100001,-19.6568184319,-13.8044126547,-6.79028748281,-3.78034525447,6.21136313618,0.6737606602480001,-3.1199876203600003,4.38418569464,106.91103827799999,2205.03713782,2074.52038481,1327.66671474,828.768612371,650.9891541430001,775.9560955310001,437.348817115,283.266817909,249.354246829,234.795235448,263.499378679
57974,soul and reggae,TRBOBVG128F425ADA9,Sly & The Family Stone,Jane Is A Groupee,-10.793,100.852,1,4,0,170.21341999999999,43.4948837209,20.3184534884,51.956018272399994,0.331504983389,-26.459584717600002,0.192018272425,-6.79300166113,1.70480398671,3.0025564784099994,-1.69783554817,-1.38725249169,2.4138089701,23.447229302100002,1141.87894573,1273.5633399,926.4863426219999,501.597382555,737.5423312999999,477.563396493,351.16993451300004,232.970090097,234.129213377,190.510850787,218.99033356599998
55586,soul and reggae,TRSSJOX12903CB5B8C,Culture,Satan Company,-9.607999999999999,156.879,4,0,1,268.32934,43.3520663551,26.3806560748,19.6695831776,12.374296261700001,-4.3314906542100005,9.018570093460001,-0.9864719626170001,1.1337271028,0.137598130841,4.12167009346,-6.1555588785,-5.177946728969999,26.204212576,2021.15737425,2784.88401221,3213.79318296,1607.35974367,1357.78473591,693.649697137,712.426029529,369.02668226099996,365.833150462,458.254156179,245.17426014900002
